"Nodo","Fecha","Hora","pml"
"04CUN-115","2025-01-16","13","562.13"
"04CUN-115","2025-01-16","14","590.28"
"04CUN-115","2025-01-16","15","558.17"
"04CUN-115","2025-01-16","16","573.89"
"04CUN-115","2025-01-16","17","620.09"
"04CUN-115","2025-01-16","18","657.48"
"04CUN-115","2025-01-16","19","998.03"
"04CUN-115","2025-01-16","20","1212.21"
"04CUN-115","2025-01-16","21","982.28"
"04CUN-115","2025-01-16","22","924.69"
"04CUN-115","2025-01-16","23","991.32"
"04CUN-115","2025-01-16","24","744.81"
"04CUN-115","2025-01-17","1","715.88"
"04CUN-115","2025-01-17","2","691.58"
"04CUN-115","2025-01-17","3","699.57"
"04CUN-115","2025-01-17","4","694.53"
"04CUN-115","2025-01-17","5","692.36"
"04CUN-115","2025-01-17","6","701.94"
"04CUN-115","2025-01-17","7","705.03"
"04CUN-115","2025-01-17","8","718.1"
"04CUN-115","2025-01-17","9","730.57"
"04CUN-115","2025-01-17","10","675.33"
"04CUN-115","2025-01-17","11","650.29"
"04CUN-115","2025-01-17","12","614.54"
"04CUN-115","2025-01-17","13","608.18"
"04CUN-115","2025-01-17","14","616.74"
"04CUN-115","2025-01-17","15","597.41"
"04CUN-115","2025-01-17","16","640.47"
"04CUN-115","2025-01-17","17","643.18"
"04CUN-115","2025-01-17","18","787.58"
"04CUN-115","2025-01-17","19","1034.64"
"04CUN-115","2025-01-17","20","1123.48"
"04CUN-115","2025-01-17","21","1071.97"
"04CUN-115","2025-01-17","22","1346.87"
"04CUN-115","2025-01-17","23","924.67"
"04CUN-115","2025-01-17","24","806.9"
"04CUN-115","2025-01-18","1","694.59"
"04CUN-115","2025-01-18","2","697.89"
"04CUN-115","2025-01-18","3","702.96"
"04CUN-115","2025-01-18","4","690.06"
"04CUN-115","2025-01-18","5","676.18"
"04CUN-115","2025-01-18","6","692.9"
"04CUN-115","2025-01-18","7","728.17"
"04CUN-115","2025-01-18","8","727.75"
"04CUN-115","2025-01-18","9","759.72"
"04CUN-115","2025-01-18","10","697.57"
"04CUN-115","2025-01-18","11","284.73"
"04CUN-115","2025-01-18","12","301.14"
"04CUN-115","2025-01-18","13","294.82"
"04CUN-115","2025-01-18","14","342.7"
"04CUN-115","2025-01-18","15","254.79"
"04CUN-115","2025-01-18","16","181"
"04CUN-115","2025-01-18","17","316.73"
"04CUN-115","2025-01-18","18","788.41"
"04CUN-115","2025-01-18","19","1084.07"
"04CUN-115","2025-01-18","20","1175.85"
"04CUN-115","2025-01-18","21","1041.4"
"04CUN-115","2025-01-18","22","1098.1"
"04CUN-115","2025-01-18","23","1058.08"
"04CUN-115","2025-01-18","24","1009.8"
"04CUN-115","2025-01-19","1","1345.74"
"04CUN-115","2025-01-19","2","1247.46"
"04CUN-115","2025-01-19","3","1234.57"
"04CUN-115","2025-01-19","4","1221.96"
"04CUN-115","2025-01-19","5","1214.76"
"04CUN-115","2025-01-19","6","1206.82"
"04CUN-115","2025-01-19","7","1205.94"
"04CUN-115","2025-01-19","8","1183.43"
"04CUN-115","2025-01-19","9","995.78"
"04CUN-115","2025-01-19","10","983.86"
"04CUN-115","2025-01-19","11","61.96"
"04CUN-115","2025-01-19","12","-74.42"
"04CUN-115","2025-01-19","13","-86.97"
"04CUN-115","2025-01-19","14","-4.12"
"04CUN-115","2025-01-19","15","-70.1"
"04CUN-115","2025-01-19","16","-0.08"
"04CUN-115","2025-01-19","17","31.34"
"04CUN-115","2025-01-19","18","1097.88"
"04CUN-115","2025-01-19","19","1267.89"
"04CUN-115","2025-01-19","20","1363.67"
"04CUN-115","2025-01-19","21","1352.39"
"04CUN-115","2025-01-19","22","1317.83"
"04CUN-115","2025-01-19","23","1330.55"
"04CUN-115","2025-01-19","24","1293.01"
"04CUN-115","2025-01-20","1","1221.93"
"04CUN-115","2025-01-20","2","1194.1"
"04CUN-115","2025-01-20","3","1149.86"
"04CUN-115","2025-01-20","4","1132.34"
"04CUN-115","2025-01-20","5","1118.28"
"04CUN-115","2025-01-20","6","1187.3"
"04CUN-115","2025-01-20","7","1239.99"
"04CUN-115","2025-01-20","8","1257.53"
"04CUN-115","2025-01-20","9","1271.98"
"04CUN-115","2025-01-20","10","1236.48"
"04CUN-115","2025-01-20","11","1273.94"
"04CUN-115","2025-01-20","12","1275.26"
"04CUN-115","2025-01-20","13","1300.64"
"04CUN-115","2025-01-20","14","1279.12"
"04CUN-115","2025-01-20","15","1195.57"
"04CUN-115","2025-01-20","16","1216.81"
"04CUN-115","2025-01-20","17","1246.64"
"04CUN-115","2025-01-20","18","1324.89"
"04CUN-115","2025-01-20","19","1638.89"
"04CUN-115","2025-01-20","20","1691.23"
"04CUN-115","2025-01-20","21","1609.12"
"04CUN-115","2025-01-20","22","1628.54"
"04CUN-115","2025-01-20","23","1466.23"
"04CUN-115","2025-01-20","24","1394.39"
"04CUN-115","2025-01-21","1","1336.45"
"04CUN-115","2025-01-21","2","1251.92"
"04CUN-115","2025-01-21","3","1244.63"
"04CUN-115","2025-01-21","4","1218.4"
"04CUN-115","2025-01-21","5","1223.93"
"04CUN-115","2025-01-21","6","1252.42"
"04CUN-115","2025-01-21","7","1312.93"
"04CUN-115","2025-01-21","8","1318.75"
"04CUN-115","2025-01-21","9","1311.06"
"04CUN-115","2025-01-21","10","969.87"
"04CUN-115","2025-01-21","11","902.74"
"04CUN-115","2025-01-21","12","835.9"
"04CUN-115","2025-01-21","13","758.09"
"04CUN-115","2025-01-21","14","836.34"
"04CUN-115","2025-01-21","15","835.41"
"04CUN-115","2025-01-21","16","837.26"
"04CUN-115","2025-01-21","17","570.57"
"04CUN-115","2025-01-21","18","652.57"
"04CUN-115","2025-01-21","19","1233.88"
"04CUN-115","2025-01-21","20","1571.13"
"04CUN-115","2025-01-21","21","1441.29"
"04CUN-115","2025-01-21","22","1294.72"
"04CUN-115","2025-01-21","23","1258.24"
"04CUN-115","2025-01-21","24","1230.86"
"06MIG-138","2025-01-15","1","736.11"
"06MIG-138","2025-01-15","2","723.52"
"06MIG-138","2025-01-15","3","683.85"
"06MIG-138","2025-01-15","4","664.55"
"06MIG-138","2025-01-15","5","652.32"
"06MIG-138","2025-01-15","6","674.2"
"06MIG-138","2025-01-15","7","731.75"
"06MIG-138","2025-01-15","8","800.22"
"06MIG-138","2025-01-15","9","817.41"
"06MIG-138","2025-01-15","10","709.57"
"06MIG-138","2025-01-15","11","697.13"
"06MIG-138","2025-01-15","12","677.03"
"06MIG-138","2025-01-15","13","659.01"
"06MIG-138","2025-01-15","14","650.13"
"06MIG-138","2025-01-15","15","649.45"
"06MIG-138","2025-01-15","16","652.58"
"06MIG-138","2025-01-15","17","711.67"
"06MIG-138","2025-01-15","18","772.07"
"06MIG-138","2025-01-15","19","1008.86"
"06MIG-138","2025-01-15","20","1001.08"
"06MIG-138","2025-01-15","21","763.51"
"06MIG-138","2025-01-15","22","879.44"
"06MIG-138","2025-01-15","23","860.89"
"06MIG-138","2025-01-15","24","792.04"
"06MIG-138","2025-01-16","1","690.86"
"06MIG-138","2025-01-16","2","671.79"
"06MIG-138","2025-01-16","3","665.49"
"06MIG-138","2025-01-16","4","664.95"
"06MIG-138","2025-01-16","5","666.3"
"06MIG-138","2025-01-16","6","679.66"
"06MIG-138","2025-01-16","7","773.64"
"06MIG-138","2025-01-16","8","1145.81"
"06MIG-138","2025-01-16","9","906.72"
"06MIG-138","2025-01-16","10","772.59"
"06MIG-138","2025-01-16","11","788.26"
"06MIG-138","2025-01-16","12","740.06"
"06MIG-138","2025-01-16","13","732.56"
"06MIG-138","2025-01-16","14","761.21"
"06MIG-138","2025-01-16","15","725.87"
"06MIG-138","2025-01-16","16","788.6"
"06MIG-138","2025-01-16","17","875.31"
"06MIG-138","2025-01-16","18","1029.53"
"06MIG-138","2025-01-16","19","1134.92"
"06MIG-138","2025-01-16","20","1328.52"
"06MIG-138","2025-01-16","21","1225.67"
"06MIG-138","2025-01-16","22","1243.28"
"06MIG-138","2025-01-16","23","1218.64"
"06MIG-138","2025-01-16","24","913.16"
"06MIG-138","2025-01-17","1","769.94"
"06MIG-138","2025-01-17","2","772.96"
"06MIG-138","2025-01-17","3","748.19"
"06MIG-138","2025-01-17","4","732.02"
"06MIG-138","2025-01-17","5","731.29"
"06MIG-138","2025-01-17","6","745.83"
"06MIG-138","2025-01-17","7","804.69"
"06MIG-138","2025-01-17","8","1011.07"
"06MIG-138","2025-01-17","9","893.35"
"06MIG-138","2025-01-17","10","732.7"
"06MIG-138","2025-01-17","11","727.81"
"06MIG-138","2025-01-17","12","705.55"
"06MIG-138","2025-01-17","13","695.46"
"06MIG-138","2025-01-17","14","648.84"
"06MIG-138","2025-01-17","15","625.53"
"06MIG-138","2025-01-17","16","622.23"
"06MIG-138","2025-01-17","17","642.1"
"06MIG-138","2025-01-17","18","588.89"
"06MIG-138","2025-01-17","19","625.65"
"06MIG-138","2025-01-17","20","635.15"
"06MIG-138","2025-01-17","21","672.81"
"06MIG-138","2025-01-17","22","662.13"
"06MIG-138","2025-01-17","23","676.68"
"06MIG-138","2025-01-17","24","652.41"
"06MIG-138","2025-01-18","1","711.18"
"06MIG-138","2025-01-18","2","715.73"
"06MIG-138","2025-01-18","3","736.53"
"06MIG-138","2025-01-18","4","732.31"
"06MIG-138","2025-01-18","5","796.1"
"06MIG-138","2025-01-18","6","836.79"
"06MIG-138","2025-01-18","7","798.52"
"06MIG-138","2025-01-18","8","853.32"
"06MIG-138","2025-01-18","9","724.97"
"06MIG-138","2025-01-18","10","651.74"
"06MIG-138","2025-01-18","11","517.66"
"06MIG-138","2025-01-18","12","124.03"
"06MIG-138","2025-01-18","13","31.1"
"06MIG-138","2025-01-18","14","15.43"
"06MIG-138","2025-01-18","15","22.93"
"06MIG-138","2025-01-18","16","14.88"
"06MIG-138","2025-01-18","17","36.44"
"06MIG-138","2025-01-18","18","468.03"
"06MIG-138","2025-01-18","19","529.96"
"06MIG-138","2025-01-18","20","514.1"
"06MIG-138","2025-01-18","21","506.85"
"06MIG-138","2025-01-18","22","477.84"
"06MIG-138","2025-01-18","23","475.44"
"06MIG-138","2025-01-18","24","331.86"
"06MIG-138","2025-01-19","1","1356.16"
"06MIG-138","2025-01-19","2","1225.6"
"06MIG-138","2025-01-19","3","1216.55"
"06MIG-138","2025-01-19","4","1203.71"
"06MIG-138","2025-01-19","5","1195.06"
"06MIG-138","2025-01-19","6","1179.29"
"06MIG-138","2025-01-19","7","1171.97"
"06MIG-138","2025-01-19","8","1150.83"
"06MIG-138","2025-01-19","9","977.74"
"06MIG-138","2025-01-19","10","1013.71"
"06MIG-138","2025-01-19","11","892.57"
"06MIG-138","2025-01-19","12","913.47"
"06MIG-138","2025-01-19","13","927.23"
"06MIG-138","2025-01-19","14","894.96"
"06MIG-138","2025-01-19","15","954.58"
"06MIG-138","2025-01-19","16","967.9"
"06MIG-138","2025-01-19","17","1121.45"
"06MIG-138","2025-01-19","18","1301.7"
"06MIG-138","2025-01-19","19","1673.38"
"06MIG-138","2025-01-19","20","1768.08"
"06MIG-138","2025-01-19","21","1699.42"
"06MIG-138","2025-01-19","22","1661.58"
"06MIG-138","2025-01-19","23","1431.11"
"06MIG-138","2025-01-19","24","1406.89"
"06MIG-138","2025-01-20","1","1305.02"
"06MIG-138","2025-01-20","2","1282.72"
"06MIG-138","2025-01-20","3","1226.54"
"06MIG-138","2025-01-20","4","1209.44"
"06MIG-138","2025-01-20","5","1194.72"
"06MIG-138","2025-01-20","6","1278.65"
"06MIG-138","2025-01-20","7","1339.35"
"06MIG-138","2025-01-20","8","1382.26"
"06MIG-138","2025-01-20","9","1401.74"
"06MIG-138","2025-01-20","10","1375.03"
"06MIG-138","2025-01-20","11","1345.7"
"06MIG-138","2025-01-20","12","1334.15"
"06MIG-138","2025-01-20","13","1347.15"
"06MIG-138","2025-01-20","14","1321.75"
"06MIG-138","2025-01-20","15","1342.31"
"06MIG-138","2025-01-20","16","1362.88"
"06MIG-138","2025-01-20","17","1441.63"
"06MIG-138","2025-01-20","18","1456.87"
"06MIG-138","2025-01-20","19","1778.34"
"06MIG-138","2025-01-20","20","1862.45"
"06MIG-138","2025-01-20","21","1752.49"
"06MIG-138","2025-01-20","22","1737.88"
"06MIG-138","2025-01-20","23","1544.57"
"06MIG-138","2025-01-20","24","1452.37"
"06MIG-138","2025-01-21","1","1403.07"
"06MIG-138","2025-01-21","2","1322.85"
"06MIG-138","2025-01-21","3","1296.14"
"06MIG-138","2025-01-21","4","1264.4"
"06MIG-138","2025-01-21","5","1274.13"
"06MIG-138","2025-01-21","6","1311.81"
"06MIG-138","2025-01-21","7","1389.22"
"06MIG-138","2025-01-21","8","1575.24"
"06MIG-138","2025-01-21","9","1468.36"
"06MIG-138","2025-01-21","10","1533.31"
"06MIG-138","2025-01-21","11","1496.76"
"06MIG-138","2025-01-21","12","1415.63"
"06MIG-138","2025-01-21","13","1483.48"
"06MIG-138","2025-01-21","14","1387.26"
"06MIG-138","2025-01-21","15","1377.32"
"06MIG-138","2025-01-21","16","1391.7"
"06MIG-138","2025-01-21","17","1382.33"
"06MIG-138","2025-01-21","18","1807.69"
"06MIG-138","2025-01-21","19","1824.18"
"06MIG-138","2025-01-21","20","1897.66"
"06MIG-138","2025-01-21","21","1776.17"
"06MIG-138","2025-01-21","22","1688.99"
"06MIG-138","2025-01-21","23","1495.67"
"06MIG-138","2025-01-21","24","1719.48"
"04COC-115","2025-01-15","1","547.95"
"04COC-115","2025-01-15","2","591.94"
"04COC-115","2025-01-15","3","554"
"04COC-115","2025-01-15","4","559.63"
"04COC-115","2025-01-15","5","560.16"
"04COC-115","2025-01-15","6","572.3"
"04COC-115","2025-01-15","7","592.49"
"04COC-115","2025-01-15","8","695.9"
"04COC-115","2025-01-15","9","710.23"
"04COC-115","2025-01-15","10","521.25"
"04COC-115","2025-01-15","11","459.6"
"04COC-115","2025-01-15","12","436.83"
"04COC-115","2025-01-15","13","435.63"
"04COC-115","2025-01-15","14","439.77"
"04COC-115","2025-01-15","15","444.45"
"04COC-115","2025-01-15","16","396.19"
"04COC-115","2025-01-15","17","454.93"
"04COC-115","2025-01-15","18","510.43"
"04COC-115","2025-01-15","19","871.73"
"04COC-115","2025-01-15","20","825.77"
"04COC-115","2025-01-15","21","603.21"
"04COC-115","2025-01-15","22","752.51"
"04COC-115","2025-01-15","23","541.45"
"04COC-115","2025-01-15","24","587.94"
"04COC-115","2025-01-16","1","601.48"
"04COC-115","2025-01-16","2","579"
"04COC-115","2025-01-16","3","585.13"
"04COC-115","2025-01-16","4","585.7"
"04COC-115","2025-01-16","5","582.98"
"04COC-115","2025-01-16","6","586.06"
"04COC-115","2025-01-16","7","612.41"
"04COC-115","2025-01-16","8","978.36"
"04COC-115","2025-01-16","9","815.94"
"04COC-115","2025-01-16","10","563.67"
"04COC-115","2025-01-16","11","510.4"
"04COC-115","2025-01-16","12","484.85"
"04COC-115","2025-01-16","13","485.65"
"04COC-115","2025-01-16","14","510.76"
"04COC-115","2025-01-16","15","480.43"
"04COC-115","2025-01-16","16","486.57"
"04COC-115","2025-01-16","17","514.95"
"04COC-115","2025-01-16","18","566.79"
"04COC-115","2025-01-16","19","889.46"
"04COC-115","2025-01-16","20","1085.39"
"04COC-115","2025-01-16","21","885.06"
"04COC-115","2025-01-16","22","836.37"
"04COC-115","2025-01-16","23","892.63"
"04COC-115","2025-01-16","24","671.35"
"04COC-115","2025-01-17","1","631.29"
"04COC-115","2025-01-17","2","625.89"
"04COC-115","2025-01-17","3","628.5"
"04COC-115","2025-01-17","4","623.82"
"04COC-115","2025-01-17","5","622.08"
"04COC-115","2025-01-17","6","630.84"
"04COC-115","2025-01-17","7","635.27"
"04COC-115","2025-01-17","8","650.47"
"04COC-115","2025-01-17","9","664.26"
"04COC-115","2025-01-17","10","599.68"
"04COC-115","2025-01-17","11","548.81"
"04COC-115","2025-01-17","12","544.99"
"04COC-115","2025-01-17","13","528.24"
"04COC-115","2025-01-17","14","519.73"
"04COC-115","2025-01-17","15","481.66"
"04COC-115","2025-01-17","16","553.38"
"04COC-115","2025-01-17","17","555.96"
"04COC-115","2025-01-17","18","590.46"
"04COC-115","2025-01-17","19","812.1"
"04COC-115","2025-01-17","20","899.35"
"04COC-115","2025-01-17","21","881.84"
"04COC-115","2025-01-17","22","1079.92"
"04COC-115","2025-01-17","23","755.77"
"04COC-115","2025-01-17","24","684.41"
"04COC-115","2025-01-18","1","621.94"
"04COC-115","2025-01-18","2","634.93"
"04COC-115","2025-01-18","3","638.19"
"04COC-115","2025-01-18","4","617.98"
"04COC-115","2025-01-18","5","605.47"
"04COC-115","2025-01-18","6","610.05"
"04COC-115","2025-01-18","7","623.44"
"04COC-115","2025-01-18","8","629.1"
"04COC-115","2025-01-18","9","638.64"
"04COC-115","2025-01-18","10","548.34"
"04COC-115","2025-01-18","11","158.4"
"04COC-115","2025-01-18","12","151.25"
"04COC-115","2025-01-18","13","151.83"
"04COC-115","2025-01-18","14","172.79"
"04COC-115","2025-01-18","15","143.73"
"04COC-115","2025-01-18","16","90.47"
"04COC-115","2025-01-18","17","158.68"
"04COC-115","2025-01-18","18","543.15"
"04COC-115","2025-01-18","19","808.22"
"04COC-115","2025-01-18","20","862.9"
"04COC-115","2025-01-18","21","804.99"
"04COC-115","2025-01-18","22","824.79"
"04COC-115","2025-01-18","23","789.82"
"04COC-115","2025-01-18","24","761.73"
"04COC-115","2025-01-19","1","1221.92"
"04COC-115","2025-01-19","2","1156.27"
"04COC-115","2025-01-19","3","1146.37"
"04COC-115","2025-01-19","4","1136.93"
"04COC-115","2025-01-19","5","1133.15"
"04COC-115","2025-01-19","6","1125.73"
"04COC-115","2025-01-19","7","1125.46"
"04COC-115","2025-01-19","8","1101.33"
"04COC-115","2025-01-19","9","914.75"
"04COC-115","2025-01-19","10","863.62"
"04COC-115","2025-01-19","11","16.02"
"04COC-115","2025-01-19","12","-49.98"
"04COC-115","2025-01-19","13","-60.18"
"04COC-115","2025-01-19","14","-2.03"
"04COC-115","2025-01-19","15","-47.94"
"04COC-115","2025-01-19","16","0.17"
"04COC-115","2025-01-19","17","14.52"
"04COC-115","2025-01-19","18","968.9"
"04COC-115","2025-01-19","19","1132.85"
"04COC-115","2025-01-19","20","1223.42"
"04COC-115","2025-01-19","21","1219"
"04COC-115","2025-01-19","22","1190.41"
"04COC-115","2025-01-19","23","1191.92"
"04COC-115","2025-01-19","24","1169.94"
"04COC-115","2025-01-20","1","1123.38"
"04COC-115","2025-01-20","2","1100.38"
"04COC-115","2025-01-20","3","1068.11"
"04COC-115","2025-01-20","4","1054.36"
"04COC-115","2025-01-20","5","1042.61"
"04COC-115","2025-01-20","6","1095.64"
"04COC-115","2025-01-20","7","1137.95"
"04COC-115","2025-01-20","8","1140.31"
"04COC-115","2025-01-20","9","1147.03"
"04COC-115","2025-01-20","10","1114.64"
"04COC-115","2025-01-20","11","905.82"
"04COC-115","2025-01-20","12","669.02"
"04COC-115","2025-01-20","13","653.95"
"04COC-115","2025-01-20","14","599.43"
"04COC-115","2025-01-20","15","1055.8"
"04COC-115","2025-01-20","16","1070.67"
"04COC-115","2025-01-20","17","1098.39"
"04COC-115","2025-01-20","18","1179.48"
"04COC-115","2025-01-20","19","1500.28"
"04COC-115","2025-01-20","20","1567.33"
"04COC-115","2025-01-20","21","1506.44"
"04COC-115","2025-01-20","22","1515.02"
"04COC-115","2025-01-20","23","1369.14"
"04COC-115","2025-01-20","24","1299.36"
"04COC-115","2025-01-21","1","1212.02"
"04COC-115","2025-01-21","2","1135.13"
"04COC-115","2025-01-21","3","1136.05"
"04COC-115","2025-01-21","4","1110.99"
"04COC-115","2025-01-21","5","1112.07"
"04COC-115","2025-01-21","6","1137.46"
"04COC-115","2025-01-21","7","1181.45"
"04COC-115","2025-01-21","8","1205.63"
"04COC-115","2025-01-21","9","1196.01"
"04COC-115","2025-01-21","10","871.16"
"04COC-115","2025-01-21","11","800.14"
"04COC-115","2025-01-21","12","745.81"
"04COC-115","2025-01-21","13","671.58"
"04COC-115","2025-01-21","14","746.1"
"04COC-115","2025-01-21","15","741.82"
"04COC-115","2025-01-21","16","742.81"
"04COC-115","2025-01-21","17","503.99"
"04COC-115","2025-01-21","18","602.17"
"04COC-115","2025-01-21","19","1140.4"
"04COC-115","2025-01-21","20","1450.4"
"04COC-115","2025-01-21","21","1332.2"
"04COC-115","2025-01-21","22","1201.42"
"04COC-115","2025-01-21","23","1171.35"
"04COC-115","2025-01-21","24","1146.58"
"03ZID-115","2025-01-15","1","828.08"
"03ZID-115","2025-01-15","2","805.4"
"03ZID-115","2025-01-15","3","758.95"
"03ZID-115","2025-01-15","4","737.26"
"03ZID-115","2025-01-15","5","727.48"
"03ZID-115","2025-01-15","6","759.45"
"03ZID-115","2025-01-15","7","829.31"
"03ZID-115","2025-01-15","8","900.53"
"03ZID-115","2025-01-15","9","925.53"
"03ZID-115","2025-01-15","10","829.43"
"03ZID-115","2025-01-15","11","811.11"
"03ZID-115","2025-01-15","12","790.52"
"03ZID-115","2025-01-15","13","773.08"
"03ZID-115","2025-01-15","14","774.49"
"03ZID-115","2025-01-15","15","784.37"
"03ZID-115","2025-01-15","16","776.06"
"03ZID-115","2025-01-15","17","951.55"
"03ZID-115","2025-01-15","18","969.63"
"03ZID-115","2025-01-15","19","1231.16"
"03ZID-115","2025-01-15","20","1165.86"
"03ZID-115","2025-01-15","21","874.38"
"03ZID-115","2025-01-15","22","1010.27"
"03ZID-115","2025-01-15","23","1005.4"
"03ZID-115","2025-01-15","24","914.76"
"03ZID-115","2025-01-16","1","788"
"03ZID-115","2025-01-16","2","753.45"
"03ZID-115","2025-01-16","3","742.28"
"03ZID-115","2025-01-16","4","741.37"
"03ZID-115","2025-01-16","5","739.45"
"03ZID-115","2025-01-16","6","761.36"
"03ZID-115","2025-01-16","7","867.95"
"03ZID-115","2025-01-16","8","1277.55"
"03ZID-115","2025-01-16","9","1143.41"
"03ZID-115","2025-01-16","10","930.04"
"03ZID-115","2025-01-16","11","986.14"
"03ZID-115","2025-01-16","12","905.51"
"03ZID-115","2025-01-16","13","894.03"
"03ZID-115","2025-01-16","14","961.91"
"03ZID-115","2025-01-16","15","894.87"
"03ZID-115","2025-01-16","16","1040.18"
"03ZID-115","2025-01-16","17","1218.05"
"03ZID-115","2025-01-16","18","1407.78"
"03ZID-115","2025-01-16","19","1289.33"
"03ZID-115","2025-01-16","20","1504.57"
"03ZID-115","2025-01-16","21","1395.03"
"03ZID-115","2025-01-16","22","1416.18"
"03ZID-115","2025-01-16","23","1392.67"
"03ZID-115","2025-01-16","24","1069.2"
"03ZID-115","2025-01-17","1","1080.64"
"03ZID-115","2025-01-17","2","887.6"
"03ZID-115","2025-01-17","3","846.65"
"03ZID-115","2025-01-17","4","818.6"
"03ZID-115","2025-01-17","5","816.3"
"03ZID-115","2025-01-17","6","840.1"
"03ZID-115","2025-01-17","7","914.11"
"03ZID-115","2025-01-17","8","1165.72"
"03ZID-115","2025-01-17","9","1026.93"
"03ZID-115","2025-01-17","10","841.22"
"03ZID-115","2025-01-17","11","831.09"
"03ZID-115","2025-01-17","12","830.83"
"03ZID-115","2025-01-17","13","836.84"
"03ZID-115","2025-01-17","14","818.68"
"03ZID-115","2025-01-17","15","801.88"
"03ZID-115","2025-01-17","16","817.22"
"03ZID-115","2025-01-17","17","830.02"
"03ZID-115","2025-01-17","18","1900.07"
"03ZID-115","2025-01-17","19","1880.66"
"03ZID-115","2025-01-17","20","1785.81"
"03ZID-115","2025-01-17","21","1628.55"
"03ZID-115","2025-01-17","22","2141.69"
"03ZID-115","2025-01-17","23","1627.01"
"03ZID-115","2025-01-17","24","1249.29"
"03ZID-115","2025-01-18","1","824"
